p_value,coef
0.35619934817091015,-0.34911462353759726
0.34926422063962115,-0.4110603659657057
0.23133692040065224,-0.5779687169368131
0.7513550492224108,0.10421354453881315
0.2881620291184883,-0.40462044030722144
0.6712284064532614,0.1508235187420781
0.5983285836546357,-0.22311697977833977
0.7611285011227877,0.10481257745932417
0.7977497908377984,-0.10782107276008585
0.44417735922053914,-0.32243431862393424
0.6067368620423343,-0.20864815271088202
0.075162023231628,-0.760737068425739
0.5712938626398152,-0.22147457456657918
0.2347493076215459,-0.46049415044833863
0.6872223105204468,-0.17244366378700707
0.24852312130716137,-0.47809355563654365
0.4488016747590047,-0.2830986779953666
0.31262129866603283,-0.4238232651890862
0.11985582827103862,-0.7207925196226159
0.8152690940220322,0.08746555323581372
0.6668174073523793,-0.17646040072658434
0.5438997164664405,-0.2715549278044454
0.7794051193587999,-0.11250097890981654
0.7079025913318819,-0.16004246943957842
0.7443316419361423,-0.13636732348178407
0.30811927379118387,-0.5031018473459893
0.6372359530712176,-0.20085151192892922
0.3914746923567164,-0.43789838376546864
0.9323299709518549,0.03481175201430846
0.7258966407524019,-0.14151885675832462
0.30293497156703586,-0.3963645234667554
0.16848418681487076,-0.5205221995891699
0.4610492764638049,-0.25501175515623525
0.3811737734952092,-0.3493229264446367
0.21845084500913625,-0.48428655374548796
0.0907057962519717,-0.7396637500116959
0.3337799659693439,-0.3929272406032632
0.6700809434598378,-0.1478204304906037
0.7575390636509274,-0.13086476382014123
0.3501777656752548,-0.4342687264857495
0.605468590522501,0.21201250172813957
0.700785822045622,0.15155159601745496
0.19782804476757787,-0.5065851603565736
0.7368606064700053,-0.151346679915079
0.5668257038559856,-0.2025126146558587
0.3741258535977334,-0.37902557641718254
0.47702421060250044,-0.27340085653994434
0.9063968087317759,-0.05110597908111293
0.5650529962510826,-0.2104385997108968
0.8896349951385514,0.05582257550948062
0.13223328111281057,-0.5772608331256267
0.706422541904766,-0.1504037356473471
0.26851604538327145,-0.3996903394240028
0.09387149424356749,-0.7012294773167079
0.41270492586913843,-0.35674312838501504
0.082990994909958,-0.625822388709896
0.517964872224908,-0.2605315959390445
0.1939876207836192,-0.5396805257213888
0.6599163871618858,-0.16256977526928298
0.9956151956240755,-0.002204233892614318
0.7145711528963928,-0.14240293809364202
0.2693615854409127,-0.46567742122442424
0.32736557834505087,0.35235768089547687
0.20156226200093785,-0.5076093365772028
0.8031569397252198,0.1025811141360991
0.47697125408061003,-0.298090112779594
0.7649404094805201,0.10560943685905516
0.992902016952504,-0.0034499313680326276
0.7216321139858607,-0.137904492451098
0.1914393084945505,-0.5808612150346313
0.2712724849234469,-0.4191361796226148
